ID,Created_At,Text,Author,Flesch_Readability,Flesch_Grade,Gunning_FOG_Score,Automated_Readability_Index,Coleman_Liau_Index,Linsear_Write_Score,Dale_Chall_Readability
7.90671814276084E+017,2016-10-24 21:50:25,'Democratic operative caught on camera: Hillary PERSONALLY ordered 'Donald Duck' troll campaign that broke the law',realDonaldTrump,21.4,14.3,28.4,16,18.67,11,12.33
7.90662999841333E+017,2016-10-24 21:15:23,"Join me tomorrow in Sanford or Tallahassee, Florida! Sanford at 3pm:  at 6pm:",realDonaldTrump,81.8,3.5,16.9076923077,5,8.3,2.25,8.82
7.9059318678784E+017,2016-10-24 16:37:58,'Hillary Clinton Had Gun Control Supporters Planted In Town Hall Audience',realDonaldTrump,60.31,7.6,28.2181818182,11.5,15.29,4.5,12.79
7.90592685144846E+017,2016-10-24 16:35:59,"Leaving West Palm Beach, Florida now - heading to St. Augustine for a 3pm rally. Will be in Tampa at 7pm - join me: ",realDonaldTrump,106.37,0.2,15.8290909091,1.9,4.3,3,8.3
7.90539740118446E+017,2016-10-24 13:05:36,Why has nobody asked Kaine about the horrible views emanated on WikiLeaks about Catholics? Media in the tank for Clinton but Trump will win!,realDonaldTrump,67.76,6.8,21.8,7.6,10.14,5.5,10.15
7.90534428942623E+017,2016-10-24 12:44:29,Major story that the Dems are making up phony polls in order to suppress the the Trump . We are going to WIN!,realDonaldTrump,94.15,2.9,17.3090909091,2.7,4.45,4.75,8.49
7.90523240351498E+017,2016-10-24 12:00:02,"Wow, just came out on secret tape that Crooked Hillary wants to take in as many Syrians as possible. We cannot let this happen - ISIS!",realDonaldTrump,75.71,5.8,21.4,5.4,7.12,5.5,9.94
7.90378549395988E+017,2016-10-24 02:25:05,'Clinton Ally Aided Campaign of FBI Officials Wife',realDonaldTrump,63.36,6.4,30.2,8.5,12.55,3,13.9
7.9033706348904E+017,2016-10-23 23:40:14,The attack on Mosul is turning out to be a total disaster. We gave them months of notice. U.S. is looking so dumb. VOTE TRUMP and WIN AGAIN!,realDonaldTrump,89.75,2.5,16.2285714286,1.1,3.49,2.5,8.5
7.90250615398134E+017,2016-10-23 17:56:43,"Join me in Naples, Florida this evening at 6:00pm! Tickets: ",realDonaldTrump,78.25,4.8,22,7.1,10.24,4,10.45
7.90228805986218E+017,2016-10-23 16:30:03,"Former Prosecutor: The Clintons Are So Corrupt, Everything They Touch Turns To Molten Lead ",realDonaldTrump,57.27,8.8,24.7428571429,11.5,14.03,8,11.1
7.90192053489729E+017,2016-10-23 14:04:01,"Well, Iran has done it again. Taken two of our people and asking for a fortune for their release. This doesn't happen if I'm president!",realDonaldTrump,79.97,4.2,19.72,3.6,6.4,3.1666666667,9.73
7.90174395985789E+017,2016-10-23 12:53:51,"""If you can't run your own house you certainly can't run the White House"" A statement made by Mrs. Obama about Crooked Hillary Clinton",realDonaldTrump,76.22,5.6,18.4666666667,6.3,8.63,5,8.84
7.90016528011891E+017,2016-10-23 02:26:32,WikiLeaks: 'Clinton-Kaine Even Lied About Timing of Veep Pick',realDonaldTrump,53.88,8,27.8222222222,11.3,15.74,3.5,12.86
7.90015269074792E+017,2016-10-23 02:21:32,'Trump lays out policies for first 100 days in White House',realDonaldTrump,102.61,1.7,10.0363636364,5,7.35,4.5,5.62
7.90011110984446E+017,2016-10-23 02:05:01,'Huma Abedin told Clinton her secret email account caused problems',realDonaldTrump,52.87,8.4,38,10.9,14.88,4,16.76
7.89899250834534E+017,2016-10-22 18:40:31,Today I introduced my Contract with the American Voter - our economy will be STRONG and our people will be SAFE.  ,realDonaldTrump,59.64,9.9,24,10.2,9.4,13.5,10.16
7.89887588178006E+017,2016-10-22 17:54:11,Crooked Hillary Clinton Tops Middle East Forums Islamist Money List',realDonaldTrump,52.87,8.4,34,11.4,15.46,4,15.19
7.89671091182633E+017,2016-10-22 03:33:54,The media refuses to talk about the three new national polls that have me in first place. Biggest crowds ever - watch what happens!,realDonaldTrump,85.18,4.2,18.7739130435,6.5,8.8,5,9.01
7.89668492480016E+017,2016-10-22 03:23:34,"Just returned from Pennsylvania where we will be bringing back their jobs. Amazing crowd. Will be going back tomorrow, to Gettysburg!",realDonaldTrump,69.28,6.2,17.6285714286,9.2,12.44,4.75,8.67
7.8959613846265E+017,2016-10-21 22:36:04,Donna Brazile Shreds Obama Economy - Acting DNC chair says 'people are more in despair about how things are',realDonaldTrump,61.67,9.1,26.9777777778,11.1,11.42,10.5,11.55
7.89589818581848E+017,2016-10-21 22:10:57,"VERY IRONIC: ""In 2010 video, Clinton lectured underlings on cybersecurity and guarding sensitive information"" ",realDonaldTrump,6.5,15.8,36.1714285714,17.9,21.92,8,15.61
7.8957395314468E+017,2016-10-21 21:07:54,"Great crowd in Johnstown, Pennsylvania- thank you. Get out and VOTE on 11/8! Watch the MOVEMENT in PA. this afternoon: ",realDonaldTrump,90.05,2.4,12.68,5.2,8.47,2.6666666667,7.13
7.89541345216037E+017,2016-10-21 18:58:20,A top Clinton Foundation official said he could name 500 different examples of conflicts of interest. ,realDonaldTrump,55.24,9.5,25.9,11.9,13.63,7,11.34
7.89520268972601E+017,2016-10-21 17:34:35,"The results are in on the final debate and it is almost unanimous, I WON! Thank you, these are very exciting times.",realDonaldTrump,68.77,6.4,20.9454545455,4.2,6.3,5,9.92
7.89202030493635E+017,2016-10-20 20:30:01,"Crooked Hillary promised 200k jobs in NY and FAILED. We'll create 25M jobs when I'm president, and I will DELIVER!",realDonaldTrump,86.71,3.7,18,5.9,8.79,4,8.87
7.89201022442963E+017,2016-10-20 20:26:01,"Crooked took MILLIONS from oppressive ME countries. Will she give the $$$ back? Probably not. Don't forget her slogan -- ""TAKE THE MONEY!""",realDonaldTrump,72.83,4.8,20.0380952381,8.1,12.07,2.8333333333,10
7.89117930801926E+017,2016-10-20 14:55:50,Why didn't Hillary Clinton announce that she was inappropriately given the debate questions - she secretly used them! Crooked Hillary.,realDonaldTrump,35.27,13.1,32.7578947368,16.6,17.81,11,13.72
7.88959791179768E+017,2016-10-20 04:27:27,Totally dishonest Donna Brazile chokes on the truth. Highly illegal!  Watch: ,realDonaldTrump,43.39,9.9,31.8545454545,11.9,15.81,4.5,14.23
7.88937644642214E+017,2016-10-20 02:59:26,That was really exciting. Made all of my points. MAKE AMERICA GREAT AGAIN!,realDonaldTrump,75.57,3.8,16.0276923077,3.2,5.06,1.5,8.71
7.8892810695007E+017,2016-10-20 02:21:32,"I opposed going into Iraq. Hillary voted for it. As with everything else she's supported, it was a DISASTER.",realDonaldTrump,65.08,5.7,21.3621052632,4.1,6.96,2.5,10.6
7.8892190783583E+017,2016-10-20 01:56:54,"Crooked's camp incited violence at my rallies. These incidents weren't ""spontaneous"" - like she claimed in Benghazi!",realDonaldTrump,46.44,8.8,27.7,12,16.9,3.25,12.92
7.88920628535435E+017,2016-10-20 01:51:49,Our country is stagnant. Weve lost jobs and business. We dont make things anymore b/c of the bill Hillarys husband signed and she blessed,realDonaldTrump,80.28,4.1,18.5333333333,4.9,8.2,3,9.3
7.889137093137E+017,2016-10-20 01:24:20,Plain and Simple: We should only admit into this country those who share our VALUES and RESPECT our people.,realDonaldTrump,69.11,8.3,26.4421052632,10.1,9.86,8.5,11.23
7.88876733332062E+017,2016-10-19 22:57:24,UNBELIEVABLE! Clinton campaign contractor caught in voter-fraud video is a felon who visited White House 342 times:,realDonaldTrump,45.76,11.1,29.9764705882,14.5,16.18,8.5,12.84
7.88831347036918E+017,2016-10-19 19:57:03,'Hillary Clinton Deleted Emails With Her Email Server Technician',realDonaldTrump,36.96,10.3,36.7111111111,12.9,17.66,3.5,16.36
7.88786220671177E+017,2016-10-19 16:57:44,More Anti-Catholic Emails From Team Clinton: ,realDonaldTrump,40.01,9.2,24.4,12.2,16.87,3,11.83
7.88552360326893E+017,2016-10-19 01:28:27,Food Groups  Emails Show Clinton Campaign Organized Potential VPs By Race And Gender:,realDonaldTrump,66.74,7.2,25.6615384615,11.2,13.96,6.5,11.57
7.884955150213E+017,2016-10-18 21:42:34,'Trump rally disrupter was once on Clinton's payroll',realDonaldTrump,63.36,6.4,25.2,9.7,14,3,11.93
7.88440948275421E+017,2016-10-18 18:05:45,Hillarys Aides Urged Her to Take Foreign Lobbyist Donation And Deal With Attacks:,realDonaldTrump,58.28,8.4,28.7384615385,10.1,12.63,5.5,12.78
7.88199901209453E+017,2016-10-18 02:07:55,Great night in WI. Im going to fight for every person in this country who believes government should serve the PEOPLE -- not the donors!,realDonaldTrump,84.68,4.4,18.4666666667,6.6,8.92,5.25,8.84
7.88193776577675E+017,2016-10-18 01:43:34,Donald J. Trump Ethics Reform Plan For Washington D.C.,realDonaldTrump,96.18,2.1,23.3777777778,7.1,10.58,3.5,11.1
7.88193441733808E+017,2016-10-18 01:42:15,EXCLUSIVE: FBI Agents Say Comey Stood In The Way Of Clinton Email Investigation:,realDonaldTrump,49.82,9.5,25.6615384615,9.7,12.17,6.5,11.57
7.88150475258343E+017,2016-10-17 22:51:31,Get rich quick! Crooked Hillary Clinton's pay to play guide:,realDonaldTrump,91.78,1.7,16,5.1,7.86,1.5,8.62
7.88149137820615E+017,2016-10-17 22:46:12,Yet more evidence of a media-rigged election:,realDonaldTrump,22.07,11.9,21.9428571429,8.3,12.36,3.5,10.75
7.88133616593277E+017,2016-10-17 21:44:31,Trump Virginia Office Announces Statewide TV Ad Strategy and Leadership Team: ,realDonaldTrump,34.93,11.1,28.2181818182,12.8,16.86,4.5,12.79
7.88100107220709E+017,2016-10-17 19:31:22,"New polls are good because the media has deceived the public by putting women front and center with made-up stories and lies, and got caught",realDonaldTrump,71.48,9.5,26.4,12.9,9.93,12.5,10.56
7.8809806607523E+017,2016-10-17 19:23:15,"""Journalists shower Hillary Clinton with campaign cash"" ",realDonaldTrump,47.45,8.4,33.3714285714,15,20.66,2.5,15.26
7.88095098902962E+017,2016-10-17 19:11:28,"""State Department official accused of offering 'quid pro quo' in Clinton email scandal""",realDonaldTrump,49.82,9.5,28.7384615385,12.2,15.3,5.5,12.78
7.88037987556794E+017,2016-10-17 15:24:31,"Voter fraud! Crooked Hillary Clinton even got the questions to a debate, and nobody says a word. Can you imagine if I got the questions?",realDonaldTrump,75.71,5.8,23,5.9,7.82,5.25,10.57
7.88031447932215E+017,2016-10-17 14:58:32,"WikiLeaks proves even the Clinton campaign knew Crooked mishandled classified info, but no one gets charged? RIGGED!",realDonaldTrump,45.76,11.1,34.6823529412,14.8,16.53,7.5,14.7
7.87995512448381E+017,2016-10-17 12:35:45,We have all got to come together and win this election. We can't have four more years of Obama (or worse!).,realDonaldTrump,86.2,3.8,11.9142857143,3.3,5.25,4.25,6.41
7.87995025527411E+017,2016-10-17 12:33:48,Of course there is large scale voter fraud happening on and before election day. Why do Republican leaders deny what is going on? So naive!,realDonaldTrump,67.25,7,19.8,6.5,8.51,5.75,9.31
7.87990502415167E+017,2016-10-17 12:15:50,"Can't believe these totally phoney stories, 100% made up by women (many already proven false) and pushed big time by press, have impact!",realDonaldTrump,48.13,12.3,28.5913043478,13.4,11.78,11.5,11.64
7.87779039079625E+017,2016-10-16 22:15:33,"Wow, interview released by Wikileakes shows ""quid pro quo"" in Crooked Hillary e-mail probe.Such a dishonest person - and Paul Ryan does zilch!",realDonaldTrump,60.31,7.6,22.7636363636,9.7,13.15,5.25,10.64
7.87760670590792E+017,2016-10-16 21:02:34,"Finally, in the new ABC News/Washington Post Poll, Hillary Clinton is down 11 points with WOMEN VOTERS and the election is close at 47-43!",realDonaldTrump,72.5,9.1,23.2666666667,13.1,10.8,13,9.43
7.87758668565582E+017,2016-10-16 20:54:37,"Paul Ryan, a man who doesn't know how to win (including failed run four years ago), must start focusing on the budget, military, vets etc.",realDonaldTrump,71.48,9.5,21.6,12.5,9.46,13.5,8.67
7.8775684945399E+017,2016-10-16 20:47:23,"The Democrats have a corrupt political machine pushing crooked Hillary Clinton. We have Paul Ryan, always fighting the Republican nominee!",realDonaldTrump,44.41,9.6,30,11.6,15.75,5,13.61
7.87748349898264E+017,2016-10-16 20:13:36,Join me in Wisconsin tomorrow or Colorado on Tuesday! Green Bay- 6pm  Springs- 1pm ,realDonaldTrump,89.75,2.5,16.2285714286,5,8.24,3,8.5
7.87736416671367E+017,2016-10-16 19:26:11,"The vast majority felt she should be prosecuted"" -- even senior FBI officials thought Crooked was guilty. ",realDonaldTrump,55.24,9.5,25.9,12.8,14.67,10.5,11.34
7.87699930718695E+017,2016-10-16 17:01:12,The election is absolutely being rigged by the dishonest and distorted media pushing Crooked Hillary - but also at many polling places - SAD,realDonaldTrump,40.69,13.1,34.4363636364,14.6,13.58,13,14.06
7.8768653320994E+017,2016-10-16 16:07:58,We've all wondered how Hillary avoided prosecution for her email scheme. Wikileaks may have found the answer. Obama!,realDonaldTrump,45.42,9.2,23.3777777778,9,12.84,4,11.1
7.87686322001613E+017,2016-10-16 16:07:08,Hillary's staff thought her email scandal might just blow over. Who would trust these people with national security?,realDonaldTrump,70.8,5.6,21.1555555556,9,12.84,4,10.22
7.87643017234637E+017,2016-10-16 13:15:03,A country that Crooked Hillary says has funded ISIS also gave Wild Bill $1 million for his birthday? SO CORRUPT!,realDonaldTrump,68.1,8.7,28,10.5,9.69,9,11.73
7.87642321072513E+017,2016-10-16 13:12:17,"They let Crooked and the Gang off the hook for the crime, but it looks like the cover-up is just as bad. Unbelievable!",realDonaldTrump,73.51,8.7,16.4173913043,9.7,7.2,12.5,6.84
7.87632098794467E+017,2016-10-16 12:31:40,"Election is being rigged by the media, in a coordinated effort with the Clinton campaign, by putting stories that never happened into news!",realDonaldTrump,56.59,11.1,32.0695652174,14,12.54,12.5,13.02
7.87618207444132E+017,2016-10-16 11:36:28,"Polls close, but can you believe I lost large numbers of women voters based on made up events THAT NEVER HAPPENED. Media rigging election!",realDonaldTrump,67.76,6.8,25.1333333333,7.1,9.61,5,11.47
7.87612552654156E+017,2016-10-16 11:14:00,Watched Saturday Night Live hit job on me.Time to retire the boring and unfunny show. Alec Baldwin portrayal stinks. Media rigging election!,realDonaldTrump,65.89,5.4,26.0181818182,6.8,10.25,1.75,12.52
7.87359730465329E+017,2016-10-15 18:29:22,Nothing ever happened with any of these women. Totally made up nonsense to steal the election. Nobody has more respect for women than me!,realDonaldTrump,63.36,6.4,23.5333333333,4.9,8.2,3,11.27
7.87355131062944E+017,2016-10-15 18:11:06,"The MOVEMENT in Portsmouth, New Hampshire with 7K supporters. THANK YOU! This is the biggest election of our lifetime- get out and VOTE on 11/8!",realDonaldTrump,84.17,4.6,18.2,7.4,9.67,5.25,8.68
7.87320961934688E+017,2016-10-15 15:55:19,"Landing in New Hampshire soon to talk about the massive drug problem there, and all over the country.",realDonaldTrump,70.13,7.9,24.7555555556,9.6,9.51,8,10.67
7.87267564405654E+017,2016-10-15 12:23:08,Hillary Clinton should have been prosecuted and should be in jail. Instead she is running for president in what looks like a rigged election,realDonaldTrump,67.76,6.8,20.1333333333,7.6,10.14,5.5,9.5
7.87258211283919E+017,2016-10-15 11:45:58,"This election is being rigged by the media pushing false and unsubstantiated charges, and outright lies, in order to elect Crooked Hillary!",realDonaldTrump,49.15,11.9,30.8,14.8,13.81,12,12.62
7.87244543003468E+017,2016-10-15 10:51:40,"100% fabricated and made-up charges, pushed strongly by the media and the Clinton Campaign, may poison the minds of the American Voter. FIX!",realDonaldTrump,65.05,9.9,30.3304347826,14.2,12.77,13.5,12.33
7.86950598826533E+017,2016-10-14 15:23:38,WHAT THEY ARE SAYING ABOUT THE CLINTON CAMPAIGNS ANTI-CATHOLIC BIGOTRY: ,realDonaldTrump,44.41,9.6,26,12.8,17.2,5,12.03
7.8673782066901E+017,2016-10-14 01:18:07,"Thank you to our U.S. Navy for protecting our country, both in times of peace and war. Together, WE WILL MAKE AMERICA SAFE and GREAT AGAIN!",realDonaldTrump,79.56,4.3,16.2492307692,3.5,6.05,3.6666666667,8.32
7.86700864752914E+017,2016-10-13 22:51:17,Dem Gov. of MN. just announced that the Affordable Care Act (Obamacare) is no longer affordable. I've been saying this for years- disaster!,realDonaldTrump,68.26,6.6,17.0347826087,8.3,11.06,6.25,8.33
7.86691718062236E+017,2016-10-13 22:14:56,Great event in Columbus- taking off for Cincinnati now. Great new Ohio poll out- thank you! OHIO NBC/WSJ/MARIST POLL Trump 42%  Clinton 41%,realDonaldTrump,89.04,2.8,18.9930434783,6.1,9.58,3.1666666667,9.51
7.86658827429155E+017,2016-10-13 20:04:14,Just left a great rally in Florida - now heading to Ohio for two more. Will be there soon.,realDonaldTrump,96.18,2.1,14.4888888889,1.9,4.14,3.75,7.59
7.86589454991499E+017,2016-10-13 15:28:34,"I am making a major speech in West Palm Beach, Florida at noon. Tune in!",realDonaldTrump,90.09,4.4,16,4.3,4.57,6.5,7.54
7.86554517680693E+017,2016-10-13 13:09:45,"Why didn't the writer of the twelve year old article in People Magazine mention the ""incident"" in her story. Because it did not happen!",realDonaldTrump,67.76,6.8,21.8,6.6,8.92,5,10.15
7.86285509668696E+017,2016-10-12 19:20:48,The people of Cuba have struggled too long. Will reverse Obama's Executive Orders and concessions towards Cuba until freedoms are restored.,realDonaldTrump,43.9,9.7,29.0571428571,10.5,14.13,4.75,13.18
7.86201435486781E+017,2016-10-12 13:46:43,Very little pick-up by the dishonest media of incredible information provided by WikiLeaks. So dishonest! Rigged system!,realDonaldTrump,20.38,14.6,37.0352941176,15.9,17.92,10.5,15.63
7.86189446274249E+017,2016-10-12 12:59:05,Crooked Hillary Clinton likes to talk about the things she will do but she has been there for 30 years - why didn't she do them?,realDonaldTrump,88.4,7.1,20,10.5,6.91,13,8.03
7.86007502639038E+017,2016-10-12 00:56:06,"Join me Thursday in Florida and Ohio! West Palm Beach, FL at noon:  OH this 7:30pm:",realDonaldTrump,114.12,-0.7,12.7,2.3,4.95,3,6.99
7.85910334427058E+017,2016-10-11 18:29:59,"Crooked's State Dept gave special attention to ""Friends of Bill"" after the Haiti Earthquake. Unbelievable!",realDonaldTrump,47.79,10.3,26.6666666667,14.9,17.68,7.5,11.75
7.85898532645503E+017,2016-10-11 17:43:06,I hope people are looking at the disgraceful behavior of Hillary Clinton as exposed by WikiLeaks. She is unfit to run.,realDonaldTrump,60.82,7.4,23.3428571429,5.8,8.33,4.75,10.92
7.85890855760466E+017,2016-10-11 17:12:35,"In Texas now, leaving soon for BIG rally in Florida!",realDonaldTrump,78.25,4.8,22,3.8,6.18,4,10.45
7.85885793340449E+017,2016-10-11 16:52:28,"The very foul mouthed Sen. John McCain begged for my support during his  primary (I gave, he won), then dropped me over locker room remarks!",realDonaldTrump,84.17,4.6,23,6.5,8.51,5.25,10.57
7.85854588654092E+017,2016-10-11 14:48:29,Disloyal R's are far more difficult than Crooked Hillary. They come at you from all sides. They dont know how to win - I will teach them!,realDonaldTrump,96.48,2,13.1723076923,3,5.41,3.5,7.1
7.85846205750337E+017,2016-10-11 14:15:10,With the exception of cheating Bernie out of the nom the Dems have always proven to be far more loyal to each other than the Republicans!,realDonaldTrump,70.47,9.9,21.6307692308,11.9,8.01,14,8.57
7.85842546878579E+017,2016-10-11 14:00:38,It is so nice that the shackles have been taken off me and I can now fight for America the way I want to.,realDonaldTrump,80.96,7.9,16.6,6.7,2.85,13,6.8
7.85828772423561E+017,2016-10-11 13:05:53,"Our very weak and ineffective leader, Paul Ryan, had a bad conference call where his members went wild at his disloyalty.",realDonaldTrump,58.62,10.3,21.8285714286,11.7,10.62,11.5,9.19
7.85816454042124E+017,2016-10-11 12:16:57,"Despite winning the second debate in a landslide (every poll), it is hard to do well when Paul Ryan and others give zero support!",realDonaldTrump,64.04,10.3,26.6,11.4,8.65,12,10.75
7.85559022082658E+017,2016-10-10 19:14:00,CNN is the worst - fortunately they have bad ratings because everyone knows they are biased.,realDonaldTrump,56.25,9.1,21.3333333333,10.2,11.88,8,9.64
7.85530928256934E+017,2016-10-10 17:22:22,"Paul Ryan should spend more time on balancing the budget, jobs and illegal immigration and not waste his time on fighting Republican nominee",realDonaldTrump,48.13,12.3,23.3739130435,14.2,12.77,13.5,9.58
7.85527400528568E+017,2016-10-10 17:08:21,Thank you for all of the great comments on the debate last night. Very exciting!,realDonaldTrump,81.63,5.6,18.6666666667,6.8,7.65,6.5,8.59
7.85303494551044E+017,2016-10-10 02:18:37,"FACT  on red line in Syria: HRC ""I wasnt there."" Fact: line drawn in Aug 12. HRC Secy of State til Feb 13.",realDonaldTrump,114.42,-0.8,8.5582608696,-0.6,1.29,2.8333333333,5.39
7.85300814051041E+017,2016-10-10 02:07:58,"The world is most peaceful, and most prosperous when America is strongest.",realDonaldTrump,67.76,6.8,20.1333333333,9.3,12.28,6,9.5
7.85298212513022E+017,2016-10-10 01:57:38,We're going to cut taxes BIG LEAGUE for the middle class. She's raising your taxes and I'm lowering your taxes!,realDonaldTrump,86.71,3.7,16,5.2,7.92,4,8.08
7.85290517835841E+017,2016-10-10 01:27:04,If I win-I am going to instruct my AG to get a special prosecutor to look into your situation bc there's never been anything like your lies.,realDonaldTrump,69.45,10.3,26.1333333333,11.9,7.49,14.5,10.24
7.85289587157504E+017,2016-10-10 01:23:22,Theres never been anyone more abusive to women in politics than Bill Clinton.My words were unfortunate-the Clintons actions were far worse,realDonaldTrump,43.9,9.7,25.2476190476,10.3,13.84,4.75,11.68
7.85245066881217E+017,2016-10-09 22:26:27,The Palestinian terror attack today reminds the world of the grievous perils facing Israeli citizenscontinued:,realDonaldTrump,30.87,12.7,34.6666666667,16.2,19.25,8.5,14.91
7.85167148150821E+017,2016-10-09 17:16:50,"Exclusive VideoBroaddrick, Willey, Jones to Bill's Defenders: These Are Crimes, Terrified of Enabler Hillary ",realDonaldTrump,14.97,14.7,33.3142857143,17.6,21.51,7,14.48
7.85148463868735E+017,2016-10-09 16:02:35,LA Times- USC Dornsife Sunday Poll: Donald Trump Retains 2 Point Lead Over Hillary:,realDonaldTrump,74.19,6.4,27.6,9.1,11.13,6,12.23
7.85120729364922E+017,2016-10-09 14:12:23,So many self-righteous hypocrites. Watch their poll numbers - and elections - go down!,realDonaldTrump,65.39,5.6,21.0666666667,10.2,14.43,3,10.51
7.85106800572064E+017,2016-10-09 13:17:02,EXCLUSIVE  Video Interview: Bill Clinton Accuser Juanita Broaddrick Relives Brutal Rapes:,realDonaldTrump,9.55,14.7,42.7636363636,17.5,22.66,4.5,18.54
7.85102728334893E+017,2016-10-09 13:00:51,"Tremendous support (except for some Republican ""leadership""). Thank you.",realDonaldTrump,36.96,10.3,27.8222222222,16.6,22.18,4.5,12.86
7.8491600178371E+017,2016-10-09 00:38:52,Thank you to my great supporters in Wisconsin. I heard that the crowd and enthusiasm was unreal!,realDonaldTrump,88.23,3.1,14.8117647059,5,7.97,3.25,7.77
7.84767399442653E+017,2016-10-08 14:48:22,Certainly has been an interesting 24 hours!,realDonaldTrump,81.29,3.7,16.2285714286,7,10.74,3.5,8.5
7.84227699321635E+017,2016-10-07 03:03:48,"Thoughts and prayers with the millions of people in the path of Hurricane Matthew. Look out for neighbors, and listen to your local officials.",realDonaldTrump,84.68,4.4,20.1333333333,7.9,10.6,5,9.5
7.8413307896909E+017,2016-10-06 20:47:49,'Donald Trump: A President for All Americans',realDonaldTrump,55.91,7.2,21.9428571429,8.3,12.36,3.5,10.75
7.83885674575491E+017,2016-10-06 04:24:43,"Praying for everyone in Florida. Hoping the hurricane dissipates, but in any event, please be careful.",realDonaldTrump,37.98,10,25.2,8.2,12.2,3.5,11.93
7.83881566510547E+017,2016-10-06 04:08:23,"New Virginia poll- thank you! We are going to show the whole world that America is back  BIGGER, and BETTER, and STRONGER than ever before!",realDonaldTrump,84.17,4.6,19.8,6.3,8.28,5.75,9.31
7.83880036172624E+017,2016-10-06 04:02:19,Pennsylvania poll just released. Two rallies there on Mon- join me! Ambridge:  ,realDonaldTrump,65.39,5.6,17.7333333333,7.5,11.07,2.5,9.2
7.83847514088825E+017,2016-10-06 01:53:05,Nation's Immigration And Customs Enforcement Officers (ICE) Make First-Ever Presidential Endorsement:,realDonaldTrump,-15.83,18.2,35.4909090909,23,29.5,8.5,15.67
7.83803377977135E+017,2016-10-05 22:57:42,"EARLY VOTING: MN and IA already underway, more states coming up in the next week: OH, ME, AZ, IN  check withlocal officials for details and VOTE!",realDonaldTrump,62.01,11.1,26.2461538462,13.1,9.58,13,10.39
7.83789606663778E+017,2016-10-05 22:02:58,'Small business says Trump is their pick for president',realDonaldTrump,87.72,3.3,14.4888888889,7.7,11.22,3.5,7.59
7.83778741646271E+017,2016-10-05 21:19:48,"Bill Clinton is right: Obamacare is 'crazy', 'doesn't work' and 'doesn't make sense'.  Thanks Bill for telling the truth.",realDonaldTrump,87.21,3.5,14.2210526316,8.6,12.09,4.25,7.43
7.83776670339641E+017,2016-10-05 21:11:34,"Thank you Henderson, NV. This is a MOVEMENT like never seen before! Watch some of the rally via my Facebook page: ",realDonaldTrump,81.29,3.7,16.2285714286,2.9,5.75,2.5,8.5
7.83741835420111E+017,2016-10-05 18:53:09,"About to begin a rally here in Henderson, Nevada. New Reuters poll just out- thank you! Join the MOVEMENT: ",realDonaldTrump,82,3.4,19.2568421053,3.5,6.32,2.1666666667,9.77
7.83660227530863E+017,2016-10-05 13:28:52,The constant interruptions last night by Tim Kaine should not have been allowed. Mike Pence won big!,realDonaldTrump,79.77,4.2,12.4588235294,6.1,9.3,3.75,6.84
7.83495937708528E+017,2016-10-05 02:36:02,Mike Pence won big. We should all be proud of Mike!,realDonaldTrump,108.19,-0.5,4.2,-1.1,0.51,1.75,0.27
7.83489985718518E+017,2016-10-05 02:12:23,ICYMI: PENCE: I RAN A STATE THAT WORKED KAINE RAN A STATE THAT FAILED.,realDonaldTrump,74.19,6.4,16.1714285714,4.7,5.73,6,7.71
7.8346135843609E+017,2016-10-05 00:18:38,I will be live-tweeting the V.P. Debate. Very exciting! MAKE AMERICA GREAT AGAIN!,realDonaldTrump,56.42,7,23.0615384615,6.8,10.56,3.25,11.25
7.83455640643514E+017,2016-10-04 23:55:55,"Wow, did you just hear Bill Clinton's statement on how bad ObamaCare is. Hillary not happy. As I have been saying, REPEAL AND REPLACE!",realDonaldTrump,80.28,4.1,16.8666666667,4.3,7.44,3.3333333333,8.64
7.8343610817663E+017,2016-10-04 22:38:18,"Thank you ARIZONA! This is a MOVEMENT like nobody has ever seen before. Together, we are going to MAKE AMERICA SAFE AND GREAT AGAIN!",realDonaldTrump,54.9,7.6,18.5333333333,4,6.98,3.6666666667,9.3
7.8272828771815E+017,2016-10-02 23:45:40,Just announced that Iraq (U.S.) is preparing for battle to reclaim Mosul. Why do they have to announce this? Makes mission much harder!,realDonaldTrump,82.51,3.2,21.7113043478,4.6,7.65,1.875,10.79
7.82701472685421E+017,2016-10-02 21:59:07,"Melania and I extend our warmest greetings to those observing Rosh Hashanah here in the United States, in Israel, and around the world.",realDonaldTrump,56.59,11.1,28.5913043478,13.2,11.49,11.5,11.64
7.82698760514208E+017,2016-10-02 21:48:21,Bernie should pull his endorsement of Crooked Hillary after she decieved him and then attacked him and his supporters.,realDonaldTrump,52.19,10.7,24.3368421053,12.8,13.23,10.5,10.4
7.82544407593619E+017,2016-10-02 11:35:00,I have created tens of thousands of jobs and will bring back great American prosperity. Hillary has only created jobs at the FBI and DOJ!,realDonaldTrump,75.71,5.8,16.6,6.1,8.05,6.25,8.05
7.82331741369463E+017,2016-10-01 21:29:56,Heading to Pennsylvania for a big rally tonight. We will MAKE AMERICA GREAT AGAIN!,realDonaldTrump,64.37,6,21.9428571429,5.3,8.65,3.5,10.75
7.82321125984436E+017,2016-10-01 20:47:45,The so-called Commission on Presidential Debates admitted to us that the DJT audio and sound level was very bad. So why didn't they fix it?,realDonaldTrump,75.71,5.8,19.8,6.5,8.51,5.75,9.31
